simulation	ksize	subst_rate	del_rate	ins_rate
1000000	20	51	0.012893545368771195	0.009909871495665232	0.009659871495665261
1000000	21	15	0.01181105583849766	0.009927143987059297	0.009943143987059313
1000000	21	17	0.011821994180048756	0.009912559531657835	0.009928559531657851
1000000	21	19	0.011829487936465632	0.009902567856435349	0.009918567856435367
1000000	21	21	0.011828673438139942	0.00990365385420291	0.009919653854202924
1000000	21	23	0.01182498244631395	0.009908575176637567	0.009924575176637581
1000000	21	25	0.01182342629752119	0.009910650041694582	0.009926650041694596
1000000	21	27	0.011821554557836835	0.009913145694607061	0.009929145694607077
1000000	21	29	0.01182158685409787	0.009913102632925682	0.009929102632925698
1000000	21	31	0.011818782057548632	0.009916842361658004	0.00993284236165802
1000000	21	33	0.01181547559411607	0.009921250979568077	0.009937250979568093
1000000	21	35	0.011807588836346949	0.009931766656593575	0.00994776665659359
1000000	21	37	0.011807026028204716	0.009932517067449893	0.009948517067449909
1000000	21	39	0.011810839806975655	0.009927432029088634	0.00994343202908865
1000000	21	41	0.011817664197782261	0.009918332841346486	0.0099343328413465
1000000	21	43	0.011826553009813707	0.009906481091971231	0.009922481091971247
1000000	21	45	0.011836563240231867	0.009893134118080349	0.009909134118080365
1000000	21	47	0.011848266923802916	0.009877529206652278	0.009893529206652292
1000000	21	49	0.011860081295634253	0.009861776710877164	0.009877776710877178
1000000	21	51	0.01187211965582224	0.00984572556395987	0.009861725563959887
1000000	22	15	0.013492618257342106	0.0100871333507692	0.009798133350769216
1000000	22	17	0.013490413512176077	0.010090073010990564	0.00980107301099058
1000000	22	19	0.013492475989471753	0.010087323041262997	0.009798323041263013
1000000	22	21	0.013493938320768095	0.010085373266201212	0.009796373266201228
1000000	22	23	0.013497223101714912	0.010080993558272109	0.009791993558272124
1000000	22	25	0.01349895737545501	0.010078681193285326	0.009789681193285342
1000000	22	27	0.013501569926842953	0.010075197791434743	0.009786197791434761
1000000	22	29	0.01350342252461237	0.01007272766107551	0.009783727661075527
1000000	22	31	0.013503436382465388	0.010072709183938156	0.009783709183938172
1000000	22	33	0.013503318034358334	0.010072866981414231	0.009783866981414249
1000000	22	35	0.013504364576180362	0.010071471592318196	0.009782471592318214
1000000	22	37	0.013509883562581286	0.01006411294378361	0.009775112943783625
1000000	22	39	0.013513383135572102	0.010059446846462533	0.00977044684646255
1000000	22	41	0.013520105549984743	0.010050483627245678	0.009761483627245694
1000000	22	43	0.0135307664658282	0.010036269072787745	0.009747269072787761
1000000	22	45	0.013541145015339989	0.01002243100677202	0.009733431006772037
1000000	22	47	0.0135485861991483	0.010012509428360943	0.00972350942836096
1000000	22	49	0.01355591076928403	0.010002743334846638	0.009713743334846654
1000000	22	51	0.013571074793261181	0.00998252463621042	0.009693524636210435
1000000	23	15	0.01057613553193443	0.01032741363821855	0.010005413638218505
1000000	23	17	0.010571137116791694	0.010334078191742193	0.01001207819174215
1000000	23	19	0.01056231566182547	0.010345840131697167	0.010023840131697125
1000000	23	21	0.010558591752447711	0.010350805344200817	0.01002880534420077
1000000	23	23	0.010552776034263635	0.010358559635112936	0.010036559635112892
1000000	23	25	0.010545362307933478	0.010368444603553139	0.010046444603553093
1000000	23	27	0.0105415972940744	0.0103734646220319	0.010051464622031854
1000000	23	29	0.010537021329774519	0.01037956590776509	0.010057565907765046
1000000	23	31	0.010533116067080328	0.010384772924690675	0.01006277292469063
1000000	23	33	0.010529865877169272	0.010389106511238751	0.010067106511238707
1000000	23	35	0.010519790054149531	0.010402540941931738	0.010080540941931693
1000000	23	37	0.010508393863658951	0.010417735862585856	0.010095735862585813
1000000	23	39	0.010496090817058445	0.010434139924719857	0.010112139924719814
1000000	23	41	0.010484900148039772	0.01044906081674475	0.010127060816744705
1000000	23	43	0.010477014232965686	0.010459575370176864	0.010137575370176819
1000000	23	45	0.010468998354240065	0.010470263208477697	0.010148263208477655
1000000	23	47	0.010458567670284833	0.01048417078708467	0.010162170787084625
1000000	23	49	0.010447494083575743	0.010498935569363453	0.010176935569363409
1000000	23	51	0.010434589354341425	0.01051614187500922	0.010194141875009177
1000000	24	15	0.010780735635214044	0.009975353091342355	0.010001353091342435
1000000	24	17	0.010774140286275814	0.009984146889926672	0.010010146889926753
1000000	24	19	0.010769849044418968	0.0099898685457358	0.01001586854573588
1000000	24	21	0.010764061072001646	0.009997585842292224	0.010023585842292305
1000000	24	23	0.010762976121770339	0.00999903244260065	0.010025032442600734
1000000	24	25	0.010760352224488208	0.010002530972310136	0.010028530972310216
1000000	24	27	0.010753669466084274	0.010011441316848722	0.010037441316848804
1000000	24	29	0.010744674586169766	0.010023434490068067	0.010049434490068149
1000000	24	31	0.010730418772625778	0.010042442241460031	0.01006844224146011
1000000	24	33	0.010712763547003342	0.010065982542289967	0.010091982542290049
1000000	24	35	0.010697589434107351	0.010086214692817954	0.010112214692818035
1000000	24	37	0.010682784599581475	0.010105954472185786	0.010131954472185867
1000000	24	39	0.010668062667595068	0.010125583714834335	0.010151583714834416
1000000	24	41	0.01065626119581105	0.01014131901054634	0.010167319010546419
1000000	24	43	0.01064687940261879	0.010153828068136028	0.010179828068136108
1000000	24	45	0.010639923434411563	0.010163102692412345	0.010189102692412428
1000000	24	47	0.010632476475436043	0.010173031971046364	0.010199031971046445
1000000	24	49	0.010625473820294959	0.010182368844567812	0.010208368844567894
1000000	24	51	0.010619603462969245	0.01019019598766877	0.010216195987668854
1000000	25	15	0.008608335017632843	0.01015337603661086	0.010082376036610819
1000000	25	17	0.008605212751662688	0.010157539057904404	0.010086539057904364
1000000	25	19	0.00860384265572394	0.010159365852489388	0.010088365852489345
1000000	25	21	0.008603507319116216	0.010159812967966348	0.010088812967966305
1000000	25	23	0.008604563535337485	0.010158404679671329	0.010087404679671286
1000000	25	25	0.008601434450395557	0.010162576792927232	0.010091576792927189
1000000	25	27	0.008589954071274941	0.010177883965088038	0.010106883965087993
1000000	25	29	0.008578254736989293	0.010193483077468922	0.01012248307746888
1000000	25	31	0.008568345985487738	0.010206694746137657	0.010135694746137614
1000000	25	33	0.008561152433824824	0.010216286148354884	0.010145286148354842
1000000	25	35	0.008555585378518684	0.010223708888763046	0.010152708888763
1000000	25	37	0.008547759832140905	0.010234142950600107	0.010163142950600066
1000000	25	39	0.008541737685556947	0.010242172479378699	0.010171172479378654
1000000	25	41	0.00853678563150104	0.01024877521811993	0.010177775218119888
1000000	25	43	0.008529656849981181	0.010258280260146411	0.010187280260146371
1000000	25	45	0.008525842605579825	0.010263365919348203	0.01019236591934816
1000000	25	47	0.00852978097389926	0.01025811476158896	0.01018711476158892
1000000	25	49	0.008529702053974297	0.010258219988155569	0.010187219988155524
1000000	25	51	0.00853366090519492	0.010252941519861414	0.010181941519861371
1000000	26	15	0.011910060560842782	0.010155158869469324	0.010039158869469319
1000000	26	17	0.01191540166499591	0.010148037397265164	0.010032037397265159
1000000	26	19	0.011920200439311062	0.010141639031511615	0.010025639031511609
1000000	26	21	0.011924023049425645	0.010136542218025514	0.01002054221802551
1000000	26	23	0.011928283887270288	0.010130861100899315	0.010014861100899308
1000000	26	25	0.011932775184808415	0.010124872704181824	0.01000887270418182
1000000	26	27	0.011942467731163283	0.010111949309041997	0.009995949309041992
1000000	26	29	0.011950915265225463	0.010100685930292407	0.0099846859302924
1000000	26	31	0.011953424376903643	0.010097340448054833	0.009981340448054826
1000000	26	33	0.011951798794624172	0.010099507891094147	0.009983507891094142
1000000	26	35	0.01195237516013874	0.010098739403741376	0.009982739403741371
1000000	26	37	0.011952036823138392	0.010099190519741853	0.00998319051974185
1000000	26	39	0.0119509116474822	0.010100690753950103	0.009984690753950098
1000000	26	41	0.011948640197070929	0.01010371935449847	0.009987719354498466
1000000	26	43	0.011942046751110179	0.010112510615779457	0.00999651061577945
1000000	26	45	0.01193487135973463	0.0101220778042802	0.010006077804280197
1000000	26	47	0.01192606111648879	0.010133824795274651	0.010017824795274646
1000000	26	49	0.011916823798638196	0.01014614121907545	0.010030141219075445
1000000	26	51	0.011903566161976438	0.010163818067957776	0.01004781806795777
1000000	27	15	0.010633432800333895	0.010134732173692873	0.010146732173692776
1000000	27	17	0.010615241202886117	0.01015898763695656	0.01017098763695646
1000000	27	19	0.010601435232411669	0.010177395597589168	0.010189395597589069
1000000	27	21	0.010589067332700998	0.01019388613053673	0.010205886130536631
1000000	27	23	0.010579167457039606	0.0102070859647519	0.010219085964751797
1000000	27	25	0.010561266558709531	0.01023095382919201	0.010242953829191909
1000000	27	27	0.010539259451146494	0.010260296639276063	0.010272296639275962
1000000	27	29	0.010517672660420694	0.010289079026910456	0.010301079026910357
1000000	27	31	0.010498367269930729	0.010314819547563745	0.010326819547563646
1000000	27	33	0.010474956879060988	0.010346033402056752	0.010358033402056654
1000000	27	35	0.010451883952162946	0.010376797304587446	0.010388797304587345
1000000	27	37	0.010423630208915829	0.010414468962250296	0.0104264689622502
1000000	27	39	0.010402225803663184	0.010443008169253802	0.010455008169253701
1000000	27	41	0.010388023921404954	0.010461944012264789	0.01047394401226469
1000000	27	43	0.010376615300562582	0.010477155506721285	0.010489155506721186
1000000	27	45	0.010367734083746744	0.010488997129142393	0.010500997129142292
1000000	27	47	0.010354803676922849	0.01050623767157426	0.01051823767157416
1000000	27	49	0.010338952763722797	0.010527372222507669	0.010539372222507571
1000000	27	51	0.01032276237231558	0.010548959411050619	0.01056095941105052
1000000	28	15	0.009684940833615988	0.010302928718433803	0.009866928718433811
1000000	28	17	0.009685948789705351	0.010301584776981308	0.009865584776981315
1000000	28	19	0.009689126673067382	0.010297347599165268	0.009861347599165274
1000000	28	21	0.009695154520910907	0.01028931046870723	0.009853310468707237
1000000	28	23	0.009698608956237585	0.010284704554938323	0.00984870455493833
1000000	28	25	0.009694518275848723	0.010290158795456817	0.009854158795456825
1000000	28	27	0.009683195859242256	0.010305255350932106	0.009869255350932114
1000000	28	29	0.009675898344414664	0.010314985370702235	0.009878985370702245
1000000	28	31	0.00967364427884879	0.010317990791456726	0.009881990791456734
1000000	28	33	0.009674152248712249	0.010317313498305444	0.00988131349830545
1000000	28	35	0.009675690793839268	0.010315262104802754	0.009879262104802762
1000000	28	37	0.009680672519984522	0.010308619803275755	0.009872619803275764
1000000	28	39	0.009688746629668838	0.010297854323696665	0.009861854323696673
1000000	28	41	0.009700185344115394	0.010282602704434587	0.009846602704434595
1000000	28	43	0.009715427070388645	0.01026228040273693	0.009826280402736939
1000000	28	45	0.009730301732991378	0.010242447519266605	0.009806447519266612
1000000	28	47	0.00974282526044305	0.010225749482664383	0.009789749482664391
1000000	28	49	0.009751020504652904	0.010214822490384579	0.009778822490384588
1000000	28	51	0.00976029712062046	0.010202453669094518	0.009766453669094528
1000000	29	15	0.010254144959258945	0.009972006409722466	0.009820006409722427
1000000	29	17	0.01027293986739039	0.009946946532213853	0.00979494653221381
1000000	29	19	0.010282437142938802	0.009934283498149322	0.009782283498149283
1000000	29	21	0.01028592285063893	0.009929635887882461	0.009777635887882418
1000000	29	23	0.010281407299573404	0.00993565662263651	0.009783656622636468
1000000	29	25	0.010274863724251102	0.009944381389732899	0.009792381389732856
1000000	29	27	0.010267305446609302	0.009954459093255317	0.009802459093255276
1000000	29	29	0.01025754220667901	0.009967476746495701	0.00981547674649566
1000000	29	31	0.01024951170213911	0.00997818408588224	0.0098261840858822
1000000	29	33	0.010245253281972656	0.009983861979437512	0.009831861979437471
1000000	29	35	0.010238834330595728	0.009992420581273398	0.009840420581273355
1000000	29	37	0.010229460865872713	0.010004918534237423	0.00985291853423738
1000000	29	39	0.010223171950966926	0.01001330375411182	0.00986130375411178
1000000	29	41	0.010221993310921504	0.010014875274172382	0.009862875274172341
1000000	29	43	0.010222305130833899	0.010014459514289198	0.009862459514289159
1000000	29	45	0.010221708529790282	0.010015254982347326	0.009863254982347283
1000000	29	47	0.010221416102199702	0.010015644885801448	0.009863644885801407
1000000	29	49	0.010218644125687423	0.010019340854484476	0.009867340854484433
1000000	29	51	0.010210070636082614	0.010030772173957566	0.009878772173957525
