ps	pd	d	seed	ksize	subst_rate_lin	del_rate_lin	ins_rate_lin	subst_rate_poly	del_rate_poly	ins_rate_poly	subst_rate_smm
0.01	0.01	0.02	8	31	0.010096507759533857	0.010802007130289035	0.019706043388809467	None	None	None	0.03778758624401124
0.01	0.01	0.02	8	41	0.009993223636512831	0.010939719294317078	0.019843755552837513	0.23109167769212138	0.22679391841863134	5.68812123094873	0.03852321629959832
0.01	0.01	0.02	9	21	0.00783855827110341	0.010600809922657939	0.020441643583126886	None	None	None	0.036302294355841536
0.01	0.01	0.02	9	31	0.008073015287216458	0.010288200567840544	0.020129034228309497	1.201744160105779e-16	1.2623681429592497e-16	2.220446049250313e-16	0.036918992934872885
0.01	0.01	0.02	9	41	0.007600660448821718	0.010918007019033529	0.02075884067950248	None	None	None	0.037276732127643375
0.01	0.01	0.03	0	21	0.012373020184009575	0.010302286066939429	0.029047155985928812	None	None	None	0.04348882040193314
0.01	0.01	0.03	0	31	0.013205165273797706	0.009192759280555258	0.027937629199544647	0.0	0.0	0.0	0.04465170012605468
0.01	0.01	0.03	0	41	0.013236985556368227	0.009150332237127879	0.027895202156117255	0.0	0.0	0.0	0.045096232211479736
0.01	0.01	0.03	1	21	0.012373020184009575	0.010302286066939429	0.029047155985928812	None	None	None	0.04348882040193314
0.01	0.01	0.03	1	31	0.013205165273797706	0.009192759280555258	0.027937629199544647	0.0	0.0	0.0	0.04465170012605468
0.01	0.01	0.03	1	41	0.013236985556368227	0.009150332237127879	0.027895202156117255	0.0	0.0	0.0	0.045096232211479736
0.01	0.01	0.03	2	21	0.010809242729391209	0.010020735759542524	0.02942582479990505	None	None	None	0.043549947876338035
0.01	0.01	0.03	2	31	0.012040434462457209	0.0083791467821212	0.027784235822483735	5.062868632997395e-17	3.9361748493408593e-17	2.220446049250313e-16	0.04455099257723427
0.01	0.01	0.03	2	41	0.01163718730736653	0.008916809655575434	0.028321898695937965	0.0	0.0	0.0	0.04517079378764721
0.01	0.01	0.03	3	21	0.010460771180562494	0.011031499932903881	0.03148937081545635	None	None	None	0.04510839191343319
0.01	0.01	0.03	3	31	0.011493605967879303	0.009654386883148128	0.030112257765700593	0.08045455285109461	0.07702523216960207	0.44660834729440646	0.046814573751919664
0.01	0.01	0.03	3	41	0.011232139111569131	0.010003009358228357	0.030460880240780818	0.15365347908448992	0.14425774441533337	2.4192657408281235	0.04791898721071752
0.01	0.01	0.03	4	21	0.006881151909649091	0.011734316265132952	0.030327514223806713	None	None	None	0.04328734293266534
0.01	0.01	0.03	4	31	0.0073663046478679006	0.01108744594750787	0.029680643906181626	0.0	0.0	0.0	0.04472204463045493
0.01	0.01	0.03	4	41	0.007134963113732955	0.011395901326354466	0.02998909928502822	None	None	None	0.0455218610690693
